"ensembl_id","gene_symbol","log2FoldChange","padj","baseMean","lfcSE","stat","pvalue"
"ENSG00000164484","TMEM200A",-1.20904400101461,1.11740829437296e-21,818.537254229039,0.120750541145394,-10.0127418854283,1.33986653760074e-23
"ENSG00000173068","BNC2",-0.871405451131452,1.45589560087453e-21,2799.05919042001,0.0872623631858973,-9.9860400213443,1.75451385981505e-23
"ENSG00000118689","FOXO3",1.25743029477507,2.38133677517421e-21,5172.43177193045,0.126544911306434,9.93663262942399,2.88412082315026e-23
"ENSG00000165272","AQP3",-2.92194175833046,2.55522990774171e-21,138.96205153725,0.294280266909036,-9.92911209786842,3.11012558064489e-23
"ENSG00000143891","GALM",-1.11961573177551,2.62838316059804e-21,529.496700197263,0.11279848967929,-9.92580428123479,3.21500229935769e-23
"ENSG00000152601","MBNL1",0.859705999606334,2.73597732167012e-21,5831.83157216459,0.0866524599111613,9.92131095283077,3.36309576777961e-23
"ENSG00000145244","CORIN",1.9251837922041,3.44654712583051e-21,167.244643601772,0.19450714613213,9.8977535298179,4.25730393344935e-23
"ENSG00000198431","TXNRD1",1.49750938463683,3.52254093337591e-21,22767.931283547,0.151338712482985,9.8950847411577,4.37239956782018e-23
"ENSG00000181061","HIGD1A",1.19787935511239,3.71253462403121e-21,2424.31470988531,0.121128313832657,9.88934227853035,4.63060175448578e-23
"ENSG00000140807","NKD1",2.42668995653809,4.28210125854488e-21,96.3472981069747,0.245751714596089,9.87455961610087,5.36681767761711e-23
"ENSG00000113580","NR3C1",-0.983973206138818,4.3103151353831e-21,2817.26223277332,0.0996587993319015,-9.87342023720169,5.42815053805175e-23
"ENSG00000132970","WASF3",1.10537589761484,4.32661507520694e-21,1324.67505541287,0.111964429892982,9.87256308696773,5.47474792596685e-23
"ENSG00000179820","MYADM",1.49549973724099,5.13093477957266e-21,3789.18955085459,0.151750769655189,9.85497299709972,6.52342274337088e-23
"ENSG00000103502","CDIPT",0.820694374154619,5.5141500182405e-21,3324.61752406316,0.0833424166701683,9.84725913819558,7.0438648099963e-23
"ENSG00000106123","EPHB6",1.4045993644963,5.66544638345619e-21,2291.42835489295,0.142684904421113,9.84406423507022,7.2712706656795e-23
"ENSG00000173517","PEAK1",0.986930149941149,6.41248069495054e-21,8001.94177260788,0.100388285781081,9.83112862484145,8.26868443431801e-23
"ENSG00000136436","CALCOCO2",1.13268937977035,8.17564609668683e-21,3133.94697152176,0.11550785447634,9.80616759704746,1.0591491388212e-22
"ENSG00000003402","CFLAR",1.18780909121108,8.75568911264269e-21,2549.95495576688,0.121220136041355,9.79877708440994,1.13956908190577e-22
"ENSG00000167552","TUBA1A",-1.21745219934284,9.86369646726726e-21,9328.24223188739,0.124404171299869,-9.7862650956312,1.28972170004639e-22
"ENSG00000128342","LIF",-2.60890024656205,1.05408879851523e-20,153.478964549853,0.26678378281802,-9.77908109332737,1.3846189327327e-22
"ENSG00000116991","SIPA1L2",-2.58663918983496,1.08699511386629e-20,120.15219267345,0.264616621393951,-9.77504427427508,1.44094314925634e-22
"ENSG00000137962","ARHGAP29",1.15307347018057,1.08699511386629e-20,4507.36065113642,0.117956376323032,9.7754229667313,1.43556440882573e-22
"ENSG00000100784","RPS6KA5",-2.50909940746949,1.37128604099203e-20,87.5335257511857,0.25731635702349,-9.75102957500847,1.82606781790335e-22
"ENSG00000145675","PIK3R1",1.54197756332821,1.53182187616704e-20,3500.28912556993,0.158324862816273,9.73932669764944,2.04907481627551e-22
"ENSG00000103175","WFDC1",1.75327582987384,1.82875597686761e-20,250.848172409632,0.180362459547815,9.72084675641185,2.45729442541261e-22
"ENSG00000071242","RPS6KA2",0.921528244024154,2.69448656245685e-20,11149.8921747732,0.0951908439037908,9.68084960939669,3.63681001440307e-22
"ENSG00000173838","MARCHF10",3.89966136061447,2.75370663723119e-20,47.4030731602805,0.402933693558585,9.67817142858886,3.73333329342624e-22
"ENSG00000134318","ROCK2",0.805877375941664,3.60552227177835e-20,4545.26820772137,0.0835095852691042,9.65011828695804,4.90990620283145e-22
"ENSG00000198542","ITGBL1",1.02588685905545,4.35667488107324e-20,3512.3351171778,0.106527660787976,9.63023923990306,5.95905759221274e-22
"ENSG00000106615","RHEB",0.944571874197555,5.46014055135826e-20,2196.30743894708,0.0983257072717298,9.60656068902882,7.50127769167079e-22
"ENSG00000111859","NEDD9",1.62098544650107,6.71785957421704e-20,1774.67384748149,0.169121593783299,9.58473374238708,9.2696423384894e-22
"ENSG00000169218","RSPO1",1.40065308189375,7.14802086136035e-20,644.181194228596,0.146238406748572,9.57787432888198,9.90627137932562e-22
"ENSG00000131771","PPP1R1B",-3.00177732354394,7.84928123217052e-20,95.7106918726374,0.31373900634202,-9.56775301401821,1.09254276008158e-21
"ENSG00000185813","PCYT2",1.11378554137636,8.30610789552113e-20,468.925240561142,0.116487042391043,9.56145437736687,1.1611334247776e-21
"ENSG00000120690","ELF1",0.913278617378088,9.52578394179572e-20,1385.6346766592,0.0956631163449124,9.54682067940659,1.33737506534008e-21
"ENSG00000128699","ORMDL1",0.995798014351779,1.00862439593935e-19,1858.08016484756,0.104376419684421,9.54045001124337,1.42213851922034e-21
"ENSG00000185022","MAFF",1.26476948320006,1.06056653329997e-19,649.127307991666,0.132647738299605,9.5347987037924,1.50176630106949e-21
"ENSG00000175130","MARCKSL1",-1.12656941626064,1.06965122620196e-19,621.371847519727,0.118169886006767,-9.53347298817,1.52107549640674e-21
"ENSG00000128311","TST",1.29456869021923,1.41343205539893e-19,316.84541547171,0.136212050169055,9.50406875612336,2.01845864744244e-21
"ENSG00000100033","PRODH",4.88828475718952,1.43479359243969e-19,55.4302257412735,0.514444254610734,9.50206890907618,2.05760951434469e-21
"ENSG00000140105","WARS1",-1.3079849126792,1.4768863155272e-19,2499.87835179451,0.137702605403201,-9.49862138664222,2.12687291763679e-21
"ENSG00000176771","NCKAP5",-2.2227739070579,2.18754796486343e-19,107.90586094524,0.235035496999429,-9.45718385280032,3.16348223407583e-21
"ENSG00000084090","STARD7",1.24713929814105,2.59006822228854e-19,3614.89142628868,0.132125292728225,9.43906554444764,3.76118607840166e-21
"ENSG00000116711","PLA2G4A",-2.45454502709209,2.71568422100664e-19,112.27188707705,0.260189910376442,-9.4336672146159,3.95996373513862e-21
"ENSG00000117461","PIK3R3",-1.70349195250848,2.76172587221818e-19,215.996840448586,0.180617826899686,-9.43147186381879,4.04374178687044e-21
"ENSG00000033867","SLC4A7",-0.929157490779381,2.80287409255276e-19,2318.61596324011,0.098537407466146,-9.42948992339388,4.12088020356033e-21
"ENSG00000182552","RWDD4",1.11137227271645,3.0877752620953e-19,979.849594813364,0.117993842355295,9.41890060135481,4.55835706925372e-21
"ENSG00000250978",NA,6.32187973398372,3.50409296714897e-19,56.3739064113711,0.672169904100676,9.40518118323375,5.19406405108849e-21
"ENSG00000157514","TSC22D3",3.18753454626691,3.58255334806441e-19,2208.4418534383,0.33901194469909,9.40242547824145,5.33195153634556e-21
"ENSG00000124151","NCOA3",1.35363333382129,3.71317744154254e-19,1572.03781555736,0.144030629711736,9.39823242132913,5.54873466800765e-21
"ENSG00000168542","COL3A1",-0.85415254185499,4.17093428279522e-19,82833.2806266589,0.0910070305988591,-9.38556654617075,6.25790935415769e-21
"ENSG00000083223","TUT7",1.10581905275214,5.53185972393992e-19,1489.05583684056,0.118201908853194,9.3553400573721,8.33312202328862e-21
"ENSG00000138604","GLCE",0.919215140369113,6.54493291259571e-19,1445.54377786555,0.0984473537322694,9.33712390958671,9.89863919656256e-21
"ENSG00000185745","IFIT1",-1.66662014796964,8.04613331460217e-19,238.265107031316,0.17892161582712,-9.31480604098715,1.22175560091573e-20
"ENSG00000171132","PRKCE",-1.2037189605134,8.81764836356763e-19,402.383161020286,0.1293673250221,-9.30465989234736,1.34421850806376e-20
"ENSG00000129116","PALLD",0.846092131825167,9.33494603548745e-19,21235.2409756954,0.0909954572900822,9.29817989845285,1.42870347855737e-20
"ENSG00000170775","GPR37",1.48779312905806,9.57054347693709e-19,214.108422392452,0.160061901899276,9.29511090024597,1.47052819150335e-20
"ENSG00000108830","RND2",-2.36489869912077,9.78725373988674e-19,158.661255825104,0.254500564229343,-9.29231220481557,1.50972340166968e-20
"ENSG00000107796","ACTA2",1.14044033539663,1.1054348269101e-18,2431.49161743987,0.122906406475882,9.27893319881926,1.71183869917989e-20
"ENSG00000108604","SMARCD2",1.241797206554,1.11325961432415e-18,2181.10133900022,0.133846551308953,9.2777676705887,1.73066389790088e-20
"ENSG00000174697","LEP",3.02938269822612,1.12911165863058e-18,116.076462784,0.326588208266336,9.27584836668578,1.76211086759051e-20
"ENSG00000196950","SLC39A10",-1.22971002218444,1.26206932420751e-18,810.559580639866,0.132746976811939,-9.26356329701242,1.97721152261962e-20
"ENSG00000172260","NEGR1",1.44738539391534,1.26927309348812e-18,1336.85080825864,0.156262154068462,9.26254602429968,1.99614532056157e-20
"ENSG00000169744","LDB2",-1.33871068734489,1.64734204269003e-18,618.140347413939,0.144972085904678,-9.234265196578,2.60064844049643e-20
"ENSG00000137393","RNF144B",2.12183461990003,1.69055695821072e-18,158.465137309068,0.229857569929316,9.23108436477648,2.67905808634261e-20
"ENSG00000184254","ALDH1A3",-1.03058374686063,1.75817216279198e-18,562.070351098479,0.111698515672076,-9.22647665154489,2.79680315122368e-20
"ENSG00000116132","PRRX1",-0.773084103716149,1.9708791350648e-18,5577.14114509262,0.0839047897070068,-9.21382565185774,3.14704127977929e-20
"ENSG00000152779","SLC16A12",4.11615949926221,2.58647355812799e-18,45.7423782439721,0.448177849586359,9.18421002524148,4.14558909654161e-20
"ENSG00000197769","MAP1LC3C",2.44682655893989,3.38395962423349e-18,134.822681667362,0.267271561897738,9.15483316506407,5.44418666950073e-20
"ENSG00000186594","MIR22HG",0.838042203960167,4.23806584525881e-18,1375.78757793887,0.0917889757236547,9.13009647785183,6.84382770866089e-20
"ENSG00000166825","ANPEP",1.06004976140056,4.27002815556063e-18,4204.9785208958,0.116120464256627,9.12887980759224,6.92117120900103e-20
"ENSG00000159212","CLIC6",1.0410629153579,4.27588888266373e-18,758.597153468538,0.114047472951828,9.12832953166464,6.95643527548329e-20
"ENSG00000221968","FADS3",1.00211116446778,4.37069161645992e-18,1865.39681370278,0.109813730361408,9.12555434707228,7.13700547156326e-20
"ENSG00000162878","PKDCC",1.55543574126643,4.39573199201242e-18,1590.85558415358,0.17046736843684,9.12453659330543,7.20438118719798e-20
"ENSG00000169764","UGP2",0.885749317452018,4.98000796747857e-18,3231.45597871103,0.097221733017076,9.1106102510685,8.19198707593185e-20
"ENSG00000157613","CREB3L1",-0.985858347747295,5.41802884293665e-18,2788.22866721173,0.10832342415786,-9.10106337028825,8.94516692555219e-20
"ENSG00000074590","NUAK1",1.35847834845753,7.44123442607063e-18,413.213224940313,0.149840804560507,9.06614424850453,1.23303173485745e-19
"ENSG00000138074","SLC5A6",1.20465731952843,7.70870430753591e-18,436.504601614546,0.132936530625994,9.06189828977583,1.28199710103634e-19
"ENSG00000168556","ING2",1.27525014921053,8.98458971574961e-18,382.605207329915,0.140992861767425,9.04478519851682,1.49959710247207e-19
"ENSG00000179593","ALOX15B",9.50331914844651,9.55737902268415e-18,67.299046070002,1.05152705132566,9.03763639410485,1.60095888666317e-19
"ENSG00000116962","NID1",1.47857395472004,9.79431855326712e-18,9448.81575406677,0.163657447805151,9.03456564030262,1.64655029908504e-19
"ENSG00000109654","TRIM2",-0.877609848475151,1.04246835387553e-17,1282.5681326749,0.0972167827936703,-9.02734922156149,1.75880416416696e-19
"ENSG00000170989","S1PR1",-1.4875209166753,1.40340811674338e-17,242.404215898316,0.16538382381308,-8.99435556863483,2.37622126298438e-19
"ENSG00000165802","NSMF",0.942009199037802,1.45511438460325e-17,1604.00962799405,0.104784236181843,8.98998965267103,2.47253709603589e-19
"ENSG00000113719","ERGIC1",0.742323079859297,1.46688969035479e-17,6824.9368797432,0.0825838960896981,8.98871468903606,2.50138456477709e-19
"ENSG00000172985","SH3RF3",0.886740303739508,1.50937438190395e-17,800.998020525217,0.0986891217990993,8.98518790697762,2.58292555110099e-19
"ENSG00000183876","ARSI",-1.68851664596438,1.51558967814396e-17,194.083360307558,0.187939778085683,-8.98434947174716,2.60269377121613e-19
"ENSG00000115419","GLS",1.19090491081582,1.55048580071482e-17,3870.79472456235,0.132600804737881,8.98112883379514,2.68002810139663e-19
"ENSG00000143507","DUSP10",-1.18757563919063,1.55048580071482e-17,319.569312235083,0.132230880106092,-8.98107641904683,2.68130528323183e-19
"ENSG00000154262","ABCA6",1.0153262662231,1.55666700792128e-17,2400.69960617803,0.113062062396322,8.98025601783228,2.70137441721697e-19
"ENSG00000137767","SQOR",1.0308926893357,1.83682441228554e-17,880.93328206752,0.115033829846488,8.96164798400107,3.19861566130707e-19
"ENSG00000158246","TENT5B",2.34889280431798,1.85833321557325e-17,70.3788683503361,0.262153695782879,8.95998355965722,3.24726821231768e-19
"ENSG00000111728","ST8SIA1",-1.53015621978312,2.04666371561766e-17,193.840760577972,0.170987173203787,-8.94895325253105,3.58869089687117e-19
"ENSG00000183496","MEX3B",-1.71634822974015,2.22632402984996e-17,171.856462594008,0.192000715673566,-8.93928037569525,3.91712832439256e-19
"ENSG00000075213","SEMA3A",-1.21030318065089,2.56753074634862e-17,715.752945905097,0.135636624911498,-8.9231295856897,4.5329387122207e-19
"ENSG00000103064","SLC7A6",1.39883690784222,2.6009207358409e-17,781.818419100694,0.156797047799883,8.92132171791602,4.60756023341302e-19
"ENSG00000116194","ANGPTL1",1.9396087894099,2.8530351532441e-17,237.388934975985,0.217672003871225,8.91069478350268,5.07137485060863e-19
"ENSG00000146411","SLC2A12",-0.921302316508372,2.86653119917092e-17,764.458052054723,0.103403296374581,-8.9097963876406,5.11263699056756e-19
"ENSG00000120162","MOB3B",2.70949755697163,3.19238353750602e-17,60.7356700336458,0.304524254321605,8.89747702693707,5.71305079922444e-19
"ENSG00000126785","RHOJ",-1.21822875021023,3.3116963286203e-17,674.165153798797,0.136992662721364,-8.89265692052458,5.96648109338076e-19
"ENSG00000268913",NA,2.52616023721962,3.3116963286203e-17,72.9428677008056,0.284062583552881,8.89297071660742,5.9496497132839e-19
"ENSG00000114853","ZBTB47",0.746267657092076,3.32428996499994e-17,3384.33580357737,0.083927017445339,8.89186438178998,6.00920094902375e-19
"ENSG00000157110","RBPMS",0.892444184904934,3.32938285205737e-17,2974.83109227152,0.100372466812758,8.8913246156415,6.03846853741425e-19
"ENSG00000131080","EDA2R",-0.950622960412809,3.3928849427684e-17,1125.76726214398,0.106945469509177,-8.88885676761872,6.17408563940742e-19
"ENSG00000107968","MAP3K8",1.13038549384539,3.70269145577652e-17,537.463471169526,0.127313247159738,8.87877356884253,6.76015612858693e-19
"ENSG00000135069","PSAT1",-1.30021016380629,3.82748183337055e-17,726.207381924146,0.146507201194584,-8.87471846574565,7.0110537318911e-19
"ENSG00000139329","LUM",-0.894789387350613,4.00230017714424e-17,13721.8468585617,0.100885218556473,-8.86938047172621,7.35539620407925e-19
"ENSG00000139567","ACVRL1",0.845815360662237,4.05362333594137e-17,872.36073153225,0.0953827045116133,8.86759675135082,7.47414281030405e-19
"ENSG00000070882","OSBPL3",-1.10541178390154,4.51859192231799e-17,1108.6863804939,0.124832935600456,-8.8551292860688,8.35868715444458e-19
"ENSG00000019995","ZRANB1",0.924949065194102,5.11616309512692e-17,2081.34627259861,0.104621577079401,8.84090157130899,9.49492789406538e-19
"ENSG00000162545","CAMK2N1",0.808317643402146,5.34495439980938e-17,6279.82424152902,0.0914836591237363,8.83565055382028,9.95174083840141e-19
"ENSG00000182580","EPHB3",-1.52259684267722,6.16884912687355e-17,426.985331134863,0.172644713027184,-8.81924975274207,1.15229165421234e-18
"ENSG00000145632","PLK2",-1.02374023202682,6.18796061714959e-17,524.752324193582,0.116089502523611,-8.81854267416302,1.15959011324025e-18
"ENSG00000135048","CEMIP2",0.888095513509371,6.27764387717177e-17,941.448118981662,0.100730257511149,8.8165714597828,1.18017889230995e-18
"ENSG00000169926","KLF13",0.899337254511893,8.13503905649723e-17,2080.80731033509,0.102347075418062,8.78713193159967,1.5342656210434e-18
"ENSG00000161647","MPP3",1.56433074189629,9.70048170951377e-17,166.546109979621,0.178434552598259,8.7669720865013,1.83535264930545e-18
"ENSG00000147576","ADHFE1",1.44166609858809,1.04024473482763e-16,243.339419765547,0.164597413997604,8.75874087917974,1.9744341496186e-18
"ENSG00000187239","FNBP1",0.826411184031098,1.06486701363302e-16,1855.05925622201,0.0943850148209828,8.75574566151764,2.02758481747429e-18
"ENSG00000144724","PTPRG",0.929066589814172,1.30168900891474e-16,3004.6840816914,0.106389227696478,8.73271298166332,2.48635463862361e-18
"ENSG00000197301","HMGA2-AS1",2.27303970099636,1.34160761255355e-16,209.65478097844,0.26040269374721,8.72894081196777,2.57068703779242e-18
"ENSG00000134871","COL4A2",0.885737521964422,1.35438896085026e-16,4207.22038564981,0.101487963240198,8.72751303391606,2.60333862684522e-18
"ENSG00000188176","SMTNL2",-3.24288194757371,1.73061954219733e-16,56.2853451935914,0.372771492811035,-8.69938289304111,3.33693813872707e-18
"ENSG00000196230","TUBB",-1.18814482537193,1.79341201343151e-16,7923.29880471952,0.136647171707143,-8.69498292960147,3.46881933183607e-18
"ENSG00000151690","MFSD6",1.01690897399064,1.90878563974359e-16,940.425967139696,0.117053630686757,8.68754747737777,3.70347659675486e-18
"ENSG00000164619","BMPER",-1.53463185653441,1.95658706717778e-16,554.3125962539,0.176711658621237,-8.68438374982225,3.80801170582322e-18
"ENSG00000147883","CDKN2B",-1.43015673172075,2.02985582011779e-16,518.062918397347,0.164767410164173,-8.67985198223212,3.96284216508896e-18
"ENSG00000108950","FAM20A",1.08847906089472,2.26851892948454e-16,1013.13141545095,0.125591100330662,8.66684867023958,4.44244789155506e-18
"ENSG00000076513","ANKRD13A",0.685882863907141,2.27952732263729e-16,6220.3825099118,0.0791512918190107,8.66546645221531,4.4966810366705e-18
"ENSG00000182718","ANXA2",0.663358202899204,2.27952732263729e-16,25319.410679224,0.0765525578736902,8.66539566181091,4.49947611691507e-18
